barcode,category,subcategory,name,description,size,price
50022338,Lighting & Candles,"Lighting, Lamp Shade","Lighting, Lamp Shade","TABLE LAMP SHADE, OCTAGONAL W/GLASS PANELS","Height 7""     Width 12""     Depth 12""",$75.00/wk
50022349,Lighting & Candles,"Lighting, Lamp Shade","Lighting, Lamp Shade","VINTAGE TABLE LAMP SHADE (BASE SEPARATE), FLOWERS, EMBROIDERED TRIM, AGED, RIPS","Height 6""     Width 8""     Depth 8""",$12.00/wk
50022357,Lighting & Candles,"Lighting, Lamp Shade","Lighting, Lamp Shade","TABLE LAMP SHADE, SCALLOPED, SOME SCENIC PANELS, STRING WRAPPED EDGE, VINTAGE","Height 9""     Width 17""     Depth 17""",$32.00/wk
50022358,Lighting & Candles,"Lighting, Lamp Shade","Lighting, Lamp Shade","TABLE LAMP SHADE, PLEATED FOLDS","Height 12""     Width 18""     Depth 18""",$24.00/wk
50022360,Lighting & Candles,"Lighting, Lamp Shade","Lighting, Lamp Shade","TABLE LAMP SHADE, STRETCHED ANIMAL SKIN, WRAPPED EDGE & SEAM, AGED","Height 10""     Width 14""     Depth 14""",$30.00/wk
115844,Lighting & Candles,"Lighting, Lantern","Lighting, Lantern",ELECTRIFIED,"Height 11.5""     Width 6""     Depth 6""",$68.00/wk
115867,Lighting & Candles,"Lighting, Lantern","Lighting, Lantern","KEROSENE,W/DOUGH NUT HANDLE,BRASS BURNER","Height 12.5""     Width 7""     Depth 6""",$28.00/wk
115911,Lighting & Candles,"Lighting, Lantern","Lighting, Lantern","MINING, KEROSENE, SCREW ON BASE, ""E. THOMAS & WILLIAMS LTD""","Height 10""     Width 3.5""     Depth 3.5""",$42.00/wk
115927,Lighting & Candles,"Lighting, Lantern","Lighting, Lantern","MARINE, GREEN GLASS, NO BASE (NOT WORKING)","Height 12""     Width 7.5""     Depth 6.5""",$52.00/wk
116051,Lighting & Candles,"Lighting, Lantern","Lighting, Lantern","ELECTRIFIED W/GLASS MIDDLE,AGED","Height 10""     Width 6""     Depth 6""",$38.00/wk
116238,Lighting & Candles,"Lighting, Lantern","Lighting, Lantern","ELECTRIFIED, MARINE, BRASS, AGED","Height 10.5""     Width 5""     Depth 5""",$52.00/wk
207844,Lighting & Candles,"Lighting, Lantern","Lighting, Lantern","ELECTRIFIED,KEROSENE W/GLASS INSERT,AGED","Height 13.5""     Width 8.5""     Depth 7.5""",$38.00/wk
207846,Lighting & Candles,"Lighting, Lantern","Lighting, Lantern","ELECTRIFIED,KEROSENE W/GLASS INSERT,AGED","Height 11""     Width 7""     Depth 5""",$38.00/wk
207848,Lighting & Candles,"Lighting, Lantern","Lighting, Lantern","ELECTRIFIED,KEROSENE W/GLASS INSERT,AGED","Height 13""     Width 7.5""     Depth 5.5""",$38.00/wk
207850,Lighting & Candles,"Lighting, Lantern","Lighting, Lantern","ELECTRIFIED, KEROSENE W/GLASS INSERT, AGED, GLASS INSERT BROKEN","Height 11.5""     Width 7.5""     Depth ""5.5""",$38.00/wk
50002877,Lighting & Candles,"Lighting, Medical","Lighting, Medical","RECTANGULAR XRAY / LIGHT BOX W/ON / OFF SWITCH, ILLUMINATOR","Height 6.5     Width 19.5""     Depth 14.5""",$55.00/wk
50004297,Lighting & Candles,"Lighting, Medical","Lighting, Medical","""AUTOPSY IN PROGRESS"", BLACK BASE & LETTERS, AGED, CORD CUT","Height 3.5""     Width 24""     Depth 4.5""",$55.00/wk
50004973,Lighting & Candles,"Lighting, Medical","Lighting, Medical","RECTANGULAR XRAY / LIGHT BOX W/ON / OFF SWITCH, ILLUMINATOR, PLEXI SCREEN","Height 15""     Width 21""     Depth 3""",$55.00/wk
50005026,Lighting & Candles,"Lighting, Medical","Lighting, Medical","SURGICAL / OPERATING ROOM / OR / HOSPITAL, 3 PRONG BASE (22x22""), 68"" CHROME POLE,12"" DIAMETER LIGHT, MOVEABLE ARM, ROLLING",,$265.00/wk
50005027,Lighting & Candles,"Lighting, Medical","Lighting, Medical","SURGICAL / OPERATING ROOM / OR / HOSPITAL, ""X"" SHAPED BASE (22x22""), PLASTIC TRAY (18x22""),12.5"" DIAMETER TILTING LIGHT, ROLLING","Height 65""",$265.00/wk
50005029,Lighting & Candles,"Lighting, Medical","Lighting, Medical","SURGICAL / OPERATING ROOM / OR / HOSPITAL, ROUND BASE (27x27""), 22"" DIAMETER SWIVEL LIGHT, ROLLING, DOES NOT WORK","Height 82""",$265.00/wk
50005030,Lighting & Candles,"Lighting, Medical","Lighting, Medical","SURGICAL / OPERATING ROOM / OR / HOSPITAL, ROUND BASE (23x23""), 16"" DIAMETER SWIVEL LIGHT, ROLLING","Height 83""",$265.00/wk
50005033,Lighting & Candles,"Lighting, Medical","Lighting, Medical","SURGICAL / OPERATING / OR / HOSPITAL, ROUND BASE (34x34""), 77"" POLE, 23"" DIAMETER SWIVEL LIGHT, ROLLING",,$265.00/wk
50005034,Lighting & Candles,"Lighting, Medical","Lighting, Medical","SURGICAL / OPERATING ROOM / HOSPITAL, ROUND BASE (34x34""), 23"" DIAMETER SWIVEL LIGHT, ROLLING","Height 86""",$265.00/wk
50005035,Lighting & Candles,"Lighting, Medical","Lighting, Medical","SURGICAL / OPERATING ROOM / OR / HOSPITAL, ROUND BASE (36x36""), 23"" DIAMETER SWIVEL LIGHT, ROLLING","Height 85""",$265.00/wk
50021411,Lighting & Candles,"Lighting, Misc","Lighting, Misc","OUTDOOR INSECT TRAP / BUG ZAPPER LIGHT, DISTRESSED, AGED","Height 12""     Width 19""     Depth 3""",$22.00/wk
50025500,Lighting & Candles,"Lighting, Misc","Lighting, Misc","SQUARE LED PANEL / TABLETOP OR DISCO STYLE LIT FLOOR TILE, 24x24""","Height 30""     Width 30""     Depth 2.5""",$60.00/wk
50025882,Lighting & Candles,"Lighting, Misc","Lighting, Misc","SQUARE LED PANEL / TABLETOP OR DISCO STYLE LIT FLOOR TILE, 24x24""","Height 24""     Width 24""     Depth 2.5""",$60.00/wk
50059802,Lighting & Candles,"Lighting, Misc","Lighting, Misc","ANTIQUE ART DECO STYLE OVAL LAMP BASE (7.5x5.5""), 12"" GOOSENECK, NO CORD, SINGLE BULB, DECORATIVE / DOES NOT WORK",,$30.00/wk
60002253,Lighting & Candles,"Lighting, Misc","Lighting, Misc","DARK ROOM, MONOCHROME SAFELIGHT LAMP, VINTAGE, BEEHIVE STYLE, ORANGE FILTER, ""KODAK WRATTEN SAFELIGHT SERIES 6B""","Height 9""     Width 6""     Depth 7.5""",$28.00/wk
LIGHTING,Lighting & Candles,"Lighting, Misc","Lighting, Misc","We’re thrilled to announce the acquisition of the Mount Pleasant Furniture Collection, now found at our McConnell Drive location in our newly expanded warehouse.",,$0.00/wk
119806,Lighting & Candles,"Lighting, Parts","Lighting, Parts",BASE FOR SWING ARM LAMPS W/3 COMPARTMENTS,"Height 1.5""     Width 7.5""     Depth 9""",$8.00/wk
119813,Lighting & Candles,"Lighting, Parts","Lighting, Parts",BASE FOR SWING ARM LAMPS W/3 COMPARTMENTS,"Height 1.5""     Width 7.5""     Depth 9""",$8.00/wk
70017169,Lighting & Candles,"Lighting, Parts","Lighting, Parts","DOMED SHADE, MID CENTURY - Just Shade / Part, Not Attached","Height 4""     Width 17.5""     Depth 17.5""",$18.00/wk
50010462,Lighting & Candles,"Lighting, Spotlight","Lighting, Spotlight","STAGE / SET LAMP, INDUSTRIAL, SPOT LIGHT, ADJUSTABLE, W/CORD, ROLLING, Condition Not Identical To Photo","Height 62""     Width 28""     Depth 28""",$175.00/wk
50042605,Lighting & Candles,"Lighting, Spotlight","Lighting, Spotlight","FREESTANDING SPOTLIGHT, MANUAL SEARCHLIGHT, 18"" DIAMETER, NO ON/OFF SWITCH - PLUG IN TO TURN ON","Height 72""     Width 24""     Depth 24""",$394.00/wk
50004095,Lighting & Candles,"Lighting, Street Lamp","Lighting, Street Lamp","LIGHT/LAMP POLE W/SHADE, METAL/WOOD BASE",Height 13+FT,$329.00/wk
50004104,Lighting & Candles,"Lighting, Street Lamp","Lighting, Street Lamp",NYC CENTRAL PARK STYLE STREET LIGHT/LAMP POLE W/LIGHTWEIGHT LANTERN,"Height 10+FT     Width 18""",$485.00/wk
50004109,Lighting & Candles,"Lighting, Street Lamp","Lighting, Street Lamp","NYC VINTAGE STYLE FLUTED STREET LIGHT / LAMP POLE W/LIGHTWEIGHT PLASTIC GLOBE, ORIGINAL IRON & STEEL, CIRCA 1910",Height 15FT,$475.00/wk
50004113,Lighting & Candles,"Lighting, Street Lamp","Lighting, Street Lamp","""T"" OR ""Y"" SHAPED GAS STATION OR PARKING LOT POLE W/DOUBLE FLOURESCENT LIGHT HOLDERS, ROUND METAL BASE, OLDER STYLE",Height 9FT,$295.00/wk
50015920,Lighting & Candles,"Lighting, Street Lamp","Lighting, Street Lamp","MARINE/WHARF STYLE LIGHT/LAMP POLE W/SHADE, METAL BASE",Height 12FT+,$350.00/wk
50021484,Lighting & Candles,"Lighting, Street Lamp","Lighting, Street Lamp","10FT, FLUTED, ORNATE SQUARE BASE, OLD FASHIONED VICTORIAN STYLE - Condition Not Identical To Photo","Height 120""     Width 17""     Depth 17""",$269.00/wk
50031211,Lighting & Candles,"Lighting, Street Lamp","Lighting, Street Lamp","POINTED TOP, PLAIN POST, 2 UPPER PEGS, ROUNDED DECORATED FLARED BOTTOM W/15x15"" BASE, ALMOST 13FT","Height 154""     Width 15""     Depth 15""",$475.00/wk
50035671,Lighting & Candles,"Lighting, Street Lamp","Lighting, Street Lamp","STRAIGHT, FLUTED STREET LIGHT/LAMP POLE,SINGLE LIGHT W/TEXTURED PLASTIC GLOBE, SQUARED BASE (15x15"")","Height 173""     Width 18.5""     Depth 15""",$495.00/wk
50035686,Lighting & Candles,"Lighting, Street Lamp","Lighting, Street Lamp","CURVED TOP, FLUTED STREET LIGHT/LAMP POLE,SINGLE LIGHT W/TEXTURED PLASTIC GLOBE, ROUND BASE (12.5"")","Height 147""     Width 26""     Depth 12.5""",$495.00/wk
50036997,Lighting & Candles,"Lighting, Street Lamp","Lighting, Street Lamp","APPROX. 16.5FT (199""), STRAIGHT, STREET LIGHT/LAMP POLE, SINGLE LIGHT W/TEXTURED PLASTIC GLOBE, SQUARED METAL BASE",Height 16.5FT,$485.00/wk
116283,Lighting & Candles,"Lighting, Wallmount","Lighting, Wallmount","EXTERIOR, ANTIQUE / OLD STYLE SCONCE, FROSTED GLASS, TAPERED TOP, AGED (Missing Glass Insert)","Height 11""     Width 6""     Depth 8.5""",$45.00/wk
116285,Lighting & Candles,"Lighting, Wallmount","Lighting, Wallmount","EXTERIOR, ANTIQUE / OLD STYLE SCONCE, FROSTED GLASS, TAPERED TOP, AGED (Missing Glass Insert)","Height 14.5""     Width 5.5""     Depth 5.5""",$40.00/wk
116289,Lighting & Candles,"Lighting, Wallmount","Lighting, Wallmount","EXTERIOR, ANTIQUE / OLD STYLE SCONCE, TAPERED, STAINED GLASS","Height 10""     Width 6""     Depth 8""",$45.00/wk
117293,Lighting & Candles,"Lighting, Wallmount","Lighting, Wallmount","EXPANDABLE SCISSOR ARM, WHITE FIBERGLASS SHADE","Height 6.5""     Width 5.5""     Depth 22""",$26.00/wk
117294,Lighting & Candles,"Lighting, Wallmount","Lighting, Wallmount","EXPANDABLE SCISSOR ARM, ROUND SHADE, AGED","Height 7""     Width 6""     Depth 38""",$32.00/wk
50001325,Lighting & Candles,"Lighting, Wallmount","Lighting, Wallmount","EXPANDABLE SCISSOR ARM, BULLET-SHAPED SHADE","Height 11""     Width 4.5""     Depth 12""",$26.00/wk
50021831,Lighting & Candles,"Lighting, Wallmount","Lighting, Wallmount","ANTLER SCONCE,8x6"" WOOD BASE","Height 12""     Width 7""     Depth 9""",$45.00/wk
50021841,Lighting & Candles,"Lighting, Wallmount","Lighting, Wallmount","ANTLER SCONCE,LOG BASE","Height 16.5""     Width 3.5""     Depth 16.5""",$45.00/wk
50021845,Lighting & Candles,"Lighting, Wallmount","Lighting, Wallmount","ANTLER SCONCE,SHIELD SHAPED BASE","Height 13""     Width 10""     Depth 11""",$38.00/wk
50035185,Lighting & Candles,"Lighting, Wallmount","Lighting, Wallmount","ART/PICTURE ACCENT LIGHT, 28.5"" BAR, WALLMOUNT, Cord Cut","Height 3""     Width 28.5""     Depth 7""",$38.00/wk
50031419,Lighting & Candles,"Lighting, Work","Lighting, Work","VINTAGE INDUSTRIAL TASK / DRAFTING LIGHT, 3.5' ARTICULATING SWING ARM, HEAVY DUTY, 8"" ROUND BASE, AGED, USED","Height 41""     Width 8""",$68.00/wk
50040059,Lighting & Candles,"Lighting, Work","Lighting, Work","VINTAGE, ROUND BASE, EXPOSED SINGLE BULB","Height 10""     Width 6""     Depth 6""",$36.00/wk
50066755,Lighting & Candles,"Lighting, Work","Lighting, Work","VINTAGE INDUSTRIAL TASK LIGHT, W/CORD, AGED, DISTRESSED","Height 7""     Width 4""     Depth 4""",$10.00/wk
70002869,Lighting & Candles,"Lighting, Work","Lighting, Work","VINTAGE, INDUSTRIAL, HOODED, HANGING, FLUORESCENT, USED","Height 5""     Width 18""     Depth 9""",$50.00/wk
70022729,Lighting & Candles,"Lighting, Work","Lighting, Work","ANTIQUE INDUSTRIAL TROUBLE LIGHT, HEAVY DUTY, WOOD HANDLE & METAL CAGE W/HOOK, W/CORD, AGED - Measurements Not Including Cord","Height 4""     Width 14""",$25.00/wk
70022777,Lighting & Candles,"Lighting, Work","Lighting, Work","ANTIQUE INDUSTRIAL TROUBLE LIGHT, HEAVY DUTY, BROWN WOOD HANDLE & METAL CAGE W/HOOK, W/CORD, AGED - Measurements Not Including Cord","Height 4""     Width 16.5""     Depth 3.5""",$25.00/wk
70022849,Lighting & Candles,"Lighting, Work","Lighting, Work","REFLECTOR, CLAMP END","Height 8.5""     Width 8.5""     Depth 13""",$18.00/wk
114661,"Luggage, Trunks & Bags","Bag, Misc","Bag, Misc","PURSE W/DECORATIVE STONES, GOLD ROPE STRAP & 2 TASSELS","Height 5""     Width 7.5""     Depth 2""",$14.00/wk
114687,"Luggage, Trunks & Bags","Bag, Misc","Bag, Misc","NATIVE, SUEDE PAPOOSE, BEADED & FRINGED","Height 30""     Width 14""     Depth 2""",$65.00/wk
115957,"Luggage, Trunks & Bags","Bag, Misc","Bag, Misc","RECTANGULAR, EAGLE/CACTUS & MEXICAN DESIGN, STITCHED TRIM","Height 9.5""     Width 14""     Depth 1""",$14.00/wk
50018927,"Luggage, Trunks & Bags","Bag, Misc","Bag, Misc","VINTAGE CASE W/BUCKLES, FOLDS OPEN TO 9 NUMBERED POUCHES W/TIES","Height 7.5""     Width 9.5""     Depth 2.5""",$18.00/wk
50021641,"Luggage, Trunks & Bags","Bag, Misc","Bag, Misc","ANTIQUE COW HIDE DOCTOR / VET / MEDICAL BAG W/HANDLES, BUCKLES, AGED, DISTRESSED","Height 9""     Width 21""     Depth 8""",$40.00/wk
50023884,"Luggage, Trunks & Bags","Bag, Misc","Bag, Misc","DISTRESSED VINTAGE DOCTOR/VET/MEDICAL BAG W/HANDLES, AGED/WORN","Height 6.5""     Width 13.5""     Depth 7""",$40.00/wk
50032281,"Luggage, Trunks & Bags","Bag, Misc","Bag, Misc","VINTAGE,FULLY PADDED INSIDE,PATTERN OF CIRCLE SPIRALS","Height 12""     Width 13""     Depth 8""",$18.00/wk
50032469,"Luggage, Trunks & Bags","Bag, Misc","Bag, Misc","PINK FLOWERS,WHITE TRIM, W/ZIPPER & HANDLES","Height 12""     Width 17""     Depth 6""",$14.00/wk
50034137,"Luggage, Trunks & Bags","Bag, Misc","Bag, Misc","VINTAGE,FLAT BOTTOM,BRAIDED HANDLES","Height 9""     Width 16""     Depth 6""",$18.00/wk
50035391,"Luggage, Trunks & Bags","Bag, Misc","Bag, Misc","VINTAGE,FLAT BOTTOM,SIDE HANDLES, RIGID","Height 10""     Width 16""     Depth 5.5""",$20.00/wk
114980,"Luggage, Trunks & Bags","Bag, Quiver","Bag, Quiver","STITCHED, TURTLE DESIGN, STRAP & LOCK OF HAIR, NATIVE","Height 17.5""     Width 5""     Depth 3.5""",$30.00/wk
114981,"Luggage, Trunks & Bags","Bag, Quiver","Bag, Quiver","STITCHED W/SUEDE WRAP & STRAP, NATIVE","Height 18""     Width 2.5""     Depth 4""",$30.00/wk
114982,"Luggage, Trunks & Bags","Bag, Quiver","Bag, Quiver","STITCHED W/2"" BUCKLED STRAP","Height 25.5""     Width 7.5""",$30.00/wk
114985,"Luggage, Trunks & Bags","Bag, Quiver","Bag, Quiver","SUEDE, STITCHED W/WOODEN BEAD ACCENTS, STRAP, NATIVE","Height 16.5""     Width 6.5""",$30.00/wk
114986,"Luggage, Trunks & Bags","Bag, Quiver","Bag, Quiver","SUEDE, STITCHED W/WOODEN BEAD ACCENTS, 1.2"" STRAP, NATIVE","Height 16.5""     Width 6.5""",$26.00/wk
114987,"Luggage, Trunks & Bags","Bag, Quiver","Bag, Quiver","SUEDE, STITCHED, STRAP, NATIVE","Height 18""     Width 8.5""",$30.00/wk
50019911,"Luggage, Trunks & Bags","Bag, Quiver","Bag, Quiver","WOVEN COLOURFUL WOOL PATTERN, STRAP, 2 BURGUNDY TASSELS, NATIVE","Height 25""     Width 5""     Depth 3""",$36.00/wk
50022904,"Luggage, Trunks & Bags","Bag, Quiver","Bag, Quiver","WOVEN W/LEATHER PATCHES, BONE & ANTLER, FABRIC STRAP, ROPE TASSEL, AGED","Height 27.5""     Width 3""",$36.00/wk
50022905,"Luggage, Trunks & Bags","Bag, Quiver","Bag, Quiver","LEATHER PATCHES & STRAP, ATTACHED ANTLER, ROPE TASSEL, AGED","Height 25""     Width 4""",$36.00/wk
50055150,"Luggage, Trunks & Bags","Bag, Quiver","Bag, Quiver","DOUBLE, COLOURED STRAP & TRIM, SUEDE FRINGE, NATIVE","Height 35.5""     Width 5""     Depth 6.5""",$36.00/wk
50031542,"Luggage, Trunks & Bags","Bag, Saddle","Bag, Saddle","SADDLE BAG, 3 BUCKLES, WARPED, WORN/USED","Height 12""     Width 24""     Depth 16""",$55.00/wk
50031543,"Luggage, Trunks & Bags","Bag, Saddle","Bag, Saddle","SADDLE BAG, 3 BUCKLES, WARPED, WORN/USED","Height 8""     Width 24""     Depth 9""",$52.00/wk
50025828,"Luggage, Trunks & Bags","Bag, Sewing","Bag, Sewing","SEWING / KNITTING SUPPLIES, PURSE, BROWN TONES W/SPICES & FLOWERS PATTERN","Height 18""     Width 18""     Depth 7""",$22.00/wk
50025830,"Luggage, Trunks & Bags","Bag, Sewing","Bag, Sewing","SEWING / KNITTING SUPPLIES, PURSE, BUILDINGS & FLOWERS PATTERN, LEATHER HANDLES","Height 18""     Width 18""     Depth 7""",$22.00/wk
50027659,"Luggage, Trunks & Bags","Cart, Luggage","Cart, Luggage","HOTEL LUGGAGE / BELLMAN'S VALET CART, RED CARPET ON BASE, ROLLING","Height 68""     Width 49""     Depth 26""",$200.00/wk
50006639,"Luggage, Trunks & Bags","Case, Carrying Case","Case, Carrying Case","""DAVAR"" W/COMBINATION LOCK & LEATHER HANDLE","Height 9.5""     Width 21""     Depth 17""",$52.00/wk
50011039,"Luggage, Trunks & Bags","Case, Carrying Case","Case, Carrying Case","CASE W/HANDLE,TRANSPARENT TOP","Height 2.5""     Width 15.5""     Depth 12""",$18.00/wk
50011172,"Luggage, Trunks & Bags","Case, Carrying Case","Case, Carrying Case","""ZERO"",HANDLE,BRUSHED LOOK, 2 KEYS","Height 6""     Width 18""     Depth 14""",$30.00/wk
50011175,"Luggage, Trunks & Bags","Case, Carrying Case","Case, Carrying Case","RED HANDLE, LATCHES, ""HPRC""","Height 8.5""     Width 22""     Depth 16""",$42.00/wk
50011879,"Luggage, Trunks & Bags","Case, Carrying Case","Case, Carrying Case","TEXTURED SURFACE, NO HANDLE",,$18.00/wk
50012685,"Luggage, Trunks & Bags","Case, Carrying Case","Case, Carrying Case","HANDLE, TEXTURED SURFACE","Height 6""     Width 18""     Depth 13""",$28.00/wk
50012727,"Luggage, Trunks & Bags","Case, Carrying Case","Case, Carrying Case","HANDLE,TEXTURED SURFACE,BLACK CORNERS, ""244751""","Height 6""     Width 14""     Depth 11.5""",$25.00/wk
50012733,"Luggage, Trunks & Bags","Case, Carrying Case","Case, Carrying Case","ALL BLACK,TEXTURED","Height 8""     Width 21""     Depth 17.5""",$42.00/wk
50012737,"Luggage, Trunks & Bags","Case, Carrying Case","Case, Carrying Case",LEATHER HANDLE,"Height 8""     Width 21""     Depth 17""",$42.00/wk
50012949,"Luggage, Trunks & Bags","Case, Carrying Case","Case, Carrying Case","HANDLE,LATCHES & FRONT PURGE","Height 8.5""     Width 20.5""     Depth 19""",$42.00/wk
208182,"Luggage, Trunks & Bags","Case, Misc","Case, Misc","BEVERAGE SERVER,RECTANGULAR HANDLES,POUR SPOUT, LATCH LID","Height 24""     Width 9""     Depth 16.5""",$40.00/wk
50006632,"Luggage, Trunks & Bags","Case, Misc","Case, Misc",BLACK TRIM & TOP HANDLE,"Height 17""     Width 20.5""     Depth 11""",$40.00/wk
50011537,"Luggage, Trunks & Bags","Case, Misc","Case, Misc","CARRYING CASE W/HANDLE, BLACK PURGE KNOB & LATCHES","Height 3.5""     Width 8""     Depth 6.5""",$15.00/wk
50013214,"Luggage, Trunks & Bags","Case, Misc","Case, Misc",LATCHED BOX W/SIDE HANDLES,"Height 9""     Width 26""     Depth 22""",$40.00/wk
50013235,"Luggage, Trunks & Bags","Case, Misc","Case, Misc","FRONT LATCH & SLEEVE, AGED","Height 15""     Width 12""     Depth 13""",$15.00/wk
